fold_id,model_type,train_rows,valid_rows,train_dates,valid_dates,prediction_std,nonzero_coef_count,coef_l1_norm,intercept,selected_alpha
242,elasticnet,59813,500,120,1,0.005672496588174006,7.0,0.010597491074522094,0.012036874983973267,0.001
243,elasticnet,59816,500,120,1,0.003452265147648903,4.0,0.004983775358425362,0.010919532409150208,0.0025
244,elasticnet,59819,498,120,1,0.0007158609806709377,1.0,0.0004400432322497805,0.009002682401673867,0.005
245,elasticnet,59819,499,120,1,0.004021563055933098,2.0,0.0037803802386916765,0.009860868228919392,0.005
246,elasticnet,59818,500,120,1,0.004768325752272102,3.0,0.004383916437655336,0.010991442535453025,0.0025
247,elasticnet,59820,500,120,1,0.0030574957024493334,2.0,0.00325861926695034,0.011543450227110147,0.005
248,elasticnet,59823,500,120,1,0.0030464622548945306,2.0,0.002603030664795224,0.011424483168442388,0.005
249,elasticnet,59824,500,120,1,0.00398470132132743,5.0,0.005356464331157222,0.012164912402810394,0.0025
250,elasticnet,59825,496,120,1,0.0019176633835229827,1.0,0.001578263703722658,0.011147331649406253,0.005
251,elasticnet,59824,500,120,1,0.001899899797208991,3.0,0.0017768597888932359,0.010832540651339411,0.005
252,elasticnet,59825,500,120,1,0.001906894790179681,3.0,0.003034027213756078,0.011798797474730114,0.005
253,elasticnet,59825,498,120,1,0.0016803455136820463,2.0,0.0027982178676288455,0.011585531198089912,0.005
254,elasticnet,59823,500,120,1,0.0016774147550877889,2.0,0.002927716966370583,0.01138588885421542,0.005
255,elasticnet,59824,499,120,1,0.0022816302579396035,3.0,0.00365319797142042,0.01146415304021132,0.005
256,elasticnet,59825,497,120,1,0.0036606414180036136,5.0,0.007243385864890371,0.011778425926245114,0.0025
