fold_id,feature,importance
34,vol_regime_3_12,0.0028763559343655265
34,log_volume,0.00844737178527119
34,abnormal_log_volume,0.007299024647302937
34,macro_vix,0.37564463511591883
34,macro_epu,0.1090584762750062
34,macro_credit_spread,0.13223245855017912
34,macro_term_spread,0.13837000218772819
35,mom_12_1,0.029174616676613915
35,mom_6_1,0.010725754223794293
35,mom_3_1,0.012506682517596441
35,tsmom_12,0.006389407835053222
35,tsmom_sign_12,5.484658070354851e-06
35,reversal_1m,0.010949455422599409
35,ma_gap_12m,0.06332708081684549
35,ma_crossover_6_12,0.014544907130020367
35,vol_3m,0.009330956769365675
35,vol_12m,0.09274612179667437
35,vol_regime_3_12,0.003368944427766876
35,log_volume,0.008873656020079352
35,abnormal_log_volume,0.009516282104094914
35,macro_vix,0.33506415293215036
35,macro_epu,0.11879310541368691
35,macro_credit_spread,0.07944841886536998
35,macro_term_spread,0.19523497239021823
36,mom_12_1,0.03193785786028948
36,mom_6_1,0.03445454619920411
36,mom_3_1,0.012717037512956513
36,tsmom_12,0.00461790305495879
36,tsmom_sign_12,4.084912723401263e-06
36,reversal_1m,0.012816341639496633
36,ma_gap_12m,0.07131313003694625
36,ma_crossover_6_12,0.01406383603019483
36,vol_3m,0.008030915639446528
36,vol_12m,0.08311575137404283
36,vol_regime_3_12,0.0025914502513911556
36,log_volume,0.008097467384896246
36,abnormal_log_volume,0.009385322653418092
36,macro_vix,0.3111333023380008
36,macro_epu,0.11892915174272868
36,macro_credit_spread,0.0753495288252426
36,macro_term_spread,0.20144237254406303
37,mom_12_1,0.02399509677595958
37,mom_6_1,0.03021160136740916
37,mom_3_1,0.012075529982125984
37,tsmom_12,0.003729816309785065
37,tsmom_sign_12,4.97066358074437e-06
37,reversal_1m,0.038596381179308886
37,ma_gap_12m,0.07328298984344365
37,ma_crossover_6_12,0.009436031663707581
37,vol_3m,0.008663268428039807
37,vol_12m,0.08047986834726574
37,vol_regime_3_12,0.0016437248785668725
37,log_volume,0.006059757575642862
37,abnormal_log_volume,0.007482110330349137
37,macro_vix,0.36494054280735433
37,macro_epu,0.11671545997139678
37,macro_credit_spread,0.06876767660498932
37,macro_term_spread,0.15391517327107473
38,mom_12_1,0.019981788942486006
38,mom_6_1,0.030998598019796316
38,mom_3_1,0.017528792581474568
38,tsmom_12,0.0035365458611375054
38,tsmom_sign_12,1.739100526792497e-06
38,reversal_1m,0.037125624507387184
38,ma_gap_12m,0.0694110779815834
38,ma_crossover_6_12,0.007746203935339432
38,vol_3m,0.010320809721366883
38,vol_12m,0.07858004166626054
38,vol_regime_3_12,0.002701139405461037
38,log_volume,0.005818044626359594
38,abnormal_log_volume,0.006849007250039759
38,macro_vix,0.3691851626456531
38,macro_epu,0.12272446044755021
38,macro_credit_spread,0.06690718154519228
38,macro_term_spread,0.15058378176238546
39,mom_12_1,0.021298442288349935
39,mom_6_1,0.033912546443193414
39,mom_3_1,0.014297344791028914
39,tsmom_12,0.0032092124738845114
39,tsmom_sign_12,0.0
39,reversal_1m,0.033360973886412786
39,ma_gap_12m,0.07225605294986245
39,ma_crossover_6_12,0.008363881601638739
39,vol_3m,0.007097756729688088
39,vol_12m,0.07636851825740297
39,vol_regime_3_12,0.0027417449270121103
39,log_volume,0.0061584321597211635
39,abnormal_log_volume,0.007375694971665782
39,macro_vix,0.3736438089129359
39,macro_epu,0.12475432518784207
39,macro_credit_spread,0.07127581657811871
39,macro_term_spread,0.14388544784124252
40,mom_12_1,0.018492989167825054
40,mom_6_1,0.030710248215236654
40,mom_3_1,0.015448815734676869
40,tsmom_12,0.003800879957325422
40,tsmom_sign_12,1.1918055979441999e-05
40,reversal_1m,0.03363070468657577
40,ma_gap_12m,0.07359681552728918
40,ma_crossover_6_12,0.007494021193906175
40,vol_3m,0.006370228830253702
40,vol_12m,0.07374128566390854
40,vol_regime_3_12,0.0023126137052955553
40,log_volume,0.005682676228935225
40,abnormal_log_volume,0.006872000798362679
40,macro_vix,0.3846740552243656
40,macro_epu,0.11550187668439645
40,macro_credit_spread,0.05670332522534909
40,macro_term_spread,0.16495554510031862
41,mom_12_1,0.022275156580345047
41,mom_6_1,0.03319863648832852
41,mom_3_1,0.015581334091969762
41,tsmom_12,0.003614876739556683
41,tsmom_sign_12,0.0
41,reversal_1m,0.03161804878395949
41,ma_gap_12m,0.07435012356927974
41,ma_crossover_6_12,0.006660624032040315
41,vol_3m,0.007362363881898868
41,vol_12m,0.07316913634227129
41,vol_regime_3_12,0.002132522779769364
41,log_volume,0.0046784199961776496
41,abnormal_log_volume,0.007145577076239652
41,macro_vix,0.3702620187679747
41,macro_epu,0.1339468277242167
41,macro_credit_spread,0.05893416962204288
41,macro_term_spread,0.15507016352392944
42,mom_12_1,0.021926632397229914
42,mom_6_1,0.03246094670150581
42,mom_3_1,0.013750930409437406
42,tsmom_12,0.0029385798159587803
42,tsmom_sign_12,0.0
42,reversal_1m,0.030047344227061065
42,ma_gap_12m,0.07291124422881595
42,ma_crossover_6_12,0.008389132367670776
42,vol_3m,0.006376957947744237
42,vol_12m,0.07194127444405898
42,vol_regime_3_12,0.0021467288751898014
42,log_volume,0.005519176690107048
42,abnormal_log_volume,0.005687229207027577
42,macro_vix,0.35966976273548623
42,macro_epu,0.13416900493136233
42,macro_credit_spread,0.07617546873139452
42,macro_term_spread,0.15588958628994973
43,mom_12_1,0.018864191384353086
43,mom_6_1,0.035577194372712784
43,mom_3_1,0.012550350179984442
43,tsmom_12,0.0032245686039332525
43,tsmom_sign_12,0.0
43,reversal_1m,0.029554944069521742
43,ma_gap_12m,0.07633554117064957
43,ma_crossover_6_12,0.009122330835789266
43,vol_3m,0.005349905984196947
43,vol_12m,0.0695011089671696
43,vol_regime_3_12,0.002851093159256676
43,log_volume,0.00564201757314219
43,abnormal_log_volume,0.0062536398707672075
