fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
1,macro_epu,2,-0.022252660244703293,-0.022252660244703293,0.0
1,macro_credit_spread,0,-0.022252660244703293,-0.022252660244703293,0.0
1,macro_credit_spread,1,-0.022252660244703293,-0.022252660244703293,0.0
1,macro_credit_spread,2,-0.022252660244703293,-0.022252660244703293,0.0
1,macro_term_spread,0,-0.022252660244703293,-0.022252660244703293,0.0
1,macro_term_spread,1,-0.022252660244703293,-0.022252660244703293,0.0
1,macro_term_spread,2,-0.022252660244703293,-0.022252660244703293,0.0
2,mom_12_1,0,0.13819986581802368,0.06806109100580215,0.07013877481222153
2,mom_12_1,1,0.13819986581802368,0.04632991552352905,0.09186995029449463
2,mom_12_1,2,0.13819986581802368,0.03527001291513443,0.10292985290288925
2,mom_6_1,0,0.13819986581802368,0.18903616070747375,-0.05083629488945007
2,mom_6_1,1,0.13819986581802368,0.18812662363052368,-0.0499267578125
2,mom_6_1,2,0.13819986581802368,0.21616560220718384,-0.07796573638916016
2,mom_3_1,0,0.13819986581802368,0.1899837851524353,-0.05178391933441162
2,mom_3_1,1,0.13819986581802368,0.19422417879104614,-0.05602431297302246
2,mom_3_1,2,0.13819986581802368,0.17742598056793213,-0.03922611474990845
2,tsmom_12,0,0.13819986581802368,-0.11889109015464783,0.2570909559726715
2,tsmom_12,1,0.13819986581802368,-0.12553571164608002,0.2637355774641037
2,tsmom_12,2,0.13819986581802368,-0.05775308981537819,0.19595295563340187
2,tsmom_sign_12,0,0.13819986581802368,0.1358669400215149,0.002332925796508789
2,tsmom_sign_12,1,0.13819986581802368,0.15914008021354675,-0.02094021439552307
2,tsmom_sign_12,2,0.13819986581802368,0.1883603036403656,-0.05016043782234192
2,reversal_1m,0,0.13819986581802368,0.1311410665512085,0.0070587992668151855
2,reversal_1m,1,0.13819986581802368,0.1364915370941162,0.0017083287239074707
2,reversal_1m,2,0.13819986581802368,0.1444108635187149,-0.006210997700691223
2,ma_gap_12m,0,0.13819986581802368,0.1782940775156021,-0.04009421169757843
2,ma_gap_12m,1,0.13819986581802368,0.18648549914360046,-0.04828563332557678
2,ma_gap_12m,2,0.13819986581802368,0.17625100910663605,-0.038051143288612366
2,ma_crossover_6_12,0,0.13819986581802368,0.15122157335281372,-0.013021707534790039
2,ma_crossover_6_12,1,0.13819986581802368,0.13845786452293396,-0.0002579987049102783
2,ma_crossover_6_12,2,0.13819986581802368,0.14899635314941406,-0.01079648733139038
2,vol_3m,0,0.13819986581802368,0.14359059929847717,-0.005390733480453491
2,vol_3m,1,0.13819986581802368,0.13735465705394745,0.0008452087640762329
2,vol_3m,2,0.13819986581802368,0.1407167911529541,-0.00251692533493042
2,vol_12m,0,0.13819986581802368,0.13621801137924194,0.0019818544387817383
2,vol_12m,1,0.13819986581802368,0.13654422760009766,0.0016556382179260254
2,vol_12m,2,0.13819986581802368,0.1342703402042389,0.00392952561378479
2,vol_regime_3_12,0,0.13819986581802368,0.13537365198135376,0.002826213836669922
2,vol_regime_3_12,1,0.13819986581802368,0.1431814581155777,-0.004981592297554016
2,vol_regime_3_12,2,0.13819986581802368,0.1497558057308197,-0.01155593991279602
2,log_volume,0,0.13819986581802368,0.08193865418434143,0.05626121163368225
2,log_volume,1,0.13819986581802368,0.04588380455970764,0.09231606125831604
2,log_volume,2,0.13819986581802368,0.0416475310921669,0.09655233472585678
